median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,distance_to_coast,distance_to_los_angeles,distance_to_san_diego,distance_to_san_jose,distance_to_san_francisco
156266.41,3.6085,9.0,6169.1,1242.9,2258.1,894.0,36.464744,-121.429807,123259.54,394895.69,570956.5,105575.94,169624.28
96296.26,1.8531,5.0,6376.3,1064.6,6158.8,1269.0,41.737472,-114.203108,500000.0,925002.14,1036119.79,820179.01,828906.77
193683.57,3.3588,16.0,7290.3,2100.0,3000.0,1198.0,39.489534,-118.03605,331267.38,605120.81,756828.75,412091.77,426048.46
167776.53,2.9504,26.0,676.4,210.3,779.0,158.0,32.647249,-120.082827,361981.5,231571.16,273655.07,547126.48,607850.32
112899.85,1.8266,7.0,2706.4,662.1,1503.0,798.0,40.859864,-119.251623,188084.5,762452.25,923991.77,452735.36,438495.95
218834.66,5.9015,2.0,6958.6,2175.9,2796.8,1843.0,33.457645,-123.465224,22918.48,487491.14,593009.01,454674.17,488721.16
295288.56,4.5025,14.0,2235.2,737.0,941.8,462.0,33.834975,-123.712261,10396.06,505305.86,621478.07,423117.74,452793.53
208102.5,5.1946,31.0,9863.5,2343.7,2797.3,1479.0,39.477678,-118.276569,311021.48,603539.01,758066.43,394439.83,406902.67
398106.54,6.8105,22.0,6544.7,2203.2,2048.3,1104.0,40.717201,-119.123958,202830.34,745448.81,906240.18,445033.78,433475.64
205107.64,3.8856,33.0,5642.5,1022.7,2480.8,1156.0,37.595321,-120.728891,153253.38,453565.94,631649.22,106332.95,150078.62
170463.04,2.5517,40.0,8771.5,2458.1,2933.3,1633.0,35.245972,-118.555803,418847.62,136087.31,308945.66,378782.58,444948.72
149315.14,5.3783,49.0,11745.7,2782.7,9102.6,1988.0,35.837498,-123.736903,66423.01,538911.71,696414.98,234730.03,244782.83
58841.52,0.7762,31.0,7230.6,1223.0,4960.1,1880.0,35.757449,-114.588093,500000.0,383302.88,412232.41,675384.59,732397.61
130447.54,4.2002,19.0,7031.1,2363.3,7499.6,1613.0,35.603442,-121.416027,149178.35,337432.3,506008.98,197691.82,257000.99
339412.77,7.0929,6.0,2384.1,733.5,1794.0,544.0,34.807642,-123.746323,39975.01,511930.94,651423.58,327279.52,350181.07
297766.42,8.3994,46.0,2450.1,635.4,1898.3,697.0,38.284237,-122.720205,39685.25,619033.83,797230.19,127837.26,62936.77
125914.44,3.262,40.0,5510.5,1645.9,6315.3,1378.0,41.053851,-123.497524,172738.78,905832.67,1083881.1,435552.47,376689.0
70458.6,1.1679,43.0,9042.4,2224.0,4843.1,1560.0,35.417283,-122.624653,45244.59,428497.85,585785.58,223681.56,262247.2
71962.01,0.9232,46.0,5511.5,1472.2,5089.8,1334.0,34.273596,-120.124082,306716.05,175123.37,324608.5,376302.04,440170.1
300736.76,6.5721,10.0,8451.3,1610.1,3770.1,1430.0,40.466488,-116.750466,410378.66,725522.63,862142.62,564317.97,573517.02
208709.68,3.6241,49.0,5625.5,1393.8,2881.5,1803.0,39.546942,-121.640342,21019.38,681961.91,858855.83,246361.7,208859.96
500001.0,15.0,12.0,5703.0,1089.2,5120.5,1474.0,41.342952,-119.92277,118698.24,824293.7,989537.64,476135.16,451252.6
118490.56,1.9219,26.0,8486.9,2905.9,3558.4,1401.0,34.072437,-114.748048,500000.0,321666.63,269712.7,739860.08,803518.13
229570.18,5.5036,4.0,657.4,156.5,367.9,111.0,33.870387,-121.393872,202299.66,291548.26,413736.2,388399.86,443367.84
467305.38,12.151,51.0,3441.5,808.3,1311.5,786.0,37.643579,-116.155443,500000.0,441521.31,555025.57,506985.44,551181.76
262745.53,5.0727,49.0,10373.2,3564.6,3586.7,1696.0,38.33712,-122.842923,51722.08,630573.09,808690.19,138907.1,73129.34
96531.0,1.7243,5.0,2535.2,860.6,2777.7,662.0,37.061648,-122.627622,500.0,519199.92,693828.67,72291.19,80871.28
500001.0,15.0,30.0,3047.7,905.9,1774.9,430.0,38.190183,-119.710395,225306.53,478916.8,650564.45,213638.7,242030.25
500001.0,11.5693,24.0,3596.9,1074.4,1328.8,846.0,34.213608,-122.041926,132545.58,350387.07,482272.52,347908.85,396911.73
144785.72,3.9104,46.0,2871.1,944.4,1533.0,538.0,37.056331,-115.018205,500000.0,443443.12,520203.86,609332.06,658342.43
278560.28,7.3256,39.0,3682.6,1263.6,2379.4,476.0,38.751879,-123.967101,159510.09,731853.07,909012.7,240258.05,173679.34
264136.56,7.3728,35.0,7720.5,2521.0,3506.7,1311.0,36.610711,-118.228638,404350.7,284739.97,443519.24,335181.47,392973.44
278422.63,6.5868,5.0,4604.5,712.5,1087.3,681.0,38.95475,-118.155591,337330.68,545435.38,699042.73,372620.79,394405.32
146877.81,1.9561,5.0,4366.2,1245.1,1769.6,649.0,36.786317,-123.806728,97130.96,588940.98,756751.28,180868.35,164368.36
334296.04,5.4439,8.0,1859.7,634.7,958.9,379.0,35.669196,-116.808076,500000.0,222448.44,329528.28,490657.88,551920.73
467742.36,10.7664,35.0,2478.6,483.6,2750.5,708.0,35.384248,-119.576576,322001.39,192179.3,370550.0,300320.28,367170.21
280752.23,6.0661,1.0,2553.6,663.0,984.7,543.0,36.40357,-116.90773,500000.0,288319.9,410244.61,455197.49,511921.43
196374.45,5.6876,2.0,4537.9,1585.1,6880.1,1432.0,32.719351,-115.817288,500000.0,269228.51,125611.39,754464.22,821107.21
142627.84,3.2476,7.0,8326.5,2178.5,4012.6,1927.0,38.850989,-121.109557,85160.58,592248.48,768997.16,181362.28,165890.74
114529.53,2.6055,15.0,3607.7,776.5,2205.7,1134.0,40.528504,-119.412898,183802.56,727789.35,891144.84,414210.74,401597.21
104527.48,1.7445,14.0,4042.5,1215.6,2340.1,793.0,35.868957,-121.762012,110395.57,379333.63,548808.38,163970.91,219348.62
302933.86,7.0602,13.0,127.9,44.5,138.8,42.0,32.937315,-122.384109,138312.17,403674.63,488670.4,491611.17,537379.92
198231.8,3.9254,44.0,7266.1,1203.3,3952.4,1068.0,41.874368,-124.493755,273252.05,1027667.22,1205952.34,551261.24,489499.29
107485.17,2.0041,29.0,9706.6,1698.7,1889.9,1242.0,35.005133,-114.381869,500000.0,369019.28,361026.06,721948.63,782097.77
362121.6,8.0514,50.0,2949.9,787.3,3509.0,934.0,33.702901,-119.870251,348032.54,155370.56,274794.97,443783.53,507370.2
226606.3,3.1514,2.0,2261.4,683.5,1382.7,384.0,36.012649,-124.362767,127188.12,598532.16,755407.06,265341.87,260820.64
150443.22,2.6786,7.0,7050.7,2135.4,4120.5,1620.0,39.516292,-124.406145,215020.34,818709.24,996620.74,326465.79,259714.92
221525.09,3.3276,10.0,2067.6,525.8,894.8,368.0,35.292208,-121.472298,153117.59,326250.21,489617.45,230758.27,288231.09
165841.8,3.9914,20.0,6620.0,2273.6,1437.3,858.0,37.95968,-124.353654,174295.75,700734.96,874233.29,227572.26,171046.12
289840.09,5.8992,25.0,12130.5,3402.1,4956.6,1777.0,36.44782,-120.567597,200725.02,340213.61,518694.97,153851.49,220439.97
150933.88,2.6507,26.0,10158.0,2492.1,5618.6,1509.0,33.618758,-123.839146,16155.0,519312.11,629534.36,449819.51,479038.13
419656.83,8.2172,42.0,1000.6,263.6,991.1,224.0,35.637727,-124.087858,92843.66,562002.55,714869.61,272809.53,279850.2
319588.33,5.9927,6.0,13601.7,4239.7,3244.7,1948.0,39.38627,-117.471495,382849.86,597299.21,741782.59,447331.83,466109.58
154285.43,3.291,4.0,5883.3,1943.8,3983.5,1675.0,38.314037,-114.978166,500000.0,557135.69,652559.46,616489.5,654321.85
172131.91,4.072,8.0,5243.1,1656.8,1261.8,802.0,33.637895,-120.201441,319491.48,186849.04,300879.19,439102.39,501194.52
167746.38,3.4779,13.0,5623.3,1508.7,2649.2,1120.0,34.051563,-115.71391,500000.0,232721.84,199868.06,666667.34,731603.56
226438.56,4.6623,37.0,2816.1,461.6,989.0,543.0,38.586967,-124.192713,175160.46,733802.23,910101.82,244889.15,179611.72
415062.4,11.1554,8.0,6615.3,1957.1,2809.5,1214.0,40.227446,-116.334254,453185.73,707314.18,838036.46,578594.96,592467.92
120853.88,3.4564,40.0,8852.5,2673.7,5863.6,1294.0,35.820008,-123.8406,75298.74,547053.02,703790.57,242686.9,251020.67
204771.75,5.0213,29.0,2752.8,461.7,1703.5,604.0,38.155452,-115.696386,500000.0,510449.12,618741.77,551950.01,590866.51
198862.78,2.9472,27.0,8011.3,1706.1,8050.0,1735.0,34.121114,-115.235153,500000.0,276824.75,237026.01,698976.7,763151.15
330926.35,6.1668,9.0,3573.9,596.4,2867.4,638.0,35.458075,-116.247275,500000.0,240109.01,315843.76,546546.5,607784.28
320956.66,5.2901,14.0,6209.1,1436.4,3897.4,1431.0,32.692567,-115.882135,500000.0,265926.34,119601.78,752261.25,818944.92
391106.5,9.952,11.0,528.3,136.3,382.2,101.0,39.798622,-118.604412,273411.59,640035.97,797654.99,395331.54,400266.08
218547.69,2.725,25.0,8173.3,1503.9,3943.2,1297.0,36.309593,-121.718708,101827.75,403788.73,577585.58,115585.88,173908.93
286960.7,6.7825,23.0,13951.0,3770.2,7658.0,1755.0,40.253193,-117.746074,332757.02,691147.56,839283.67,483526.49,489089.07
430294.7,9.5682,10.0,1293.0,392.2,471.6,300.0,39.229543,-119.884813,180247.52,594309.08,764119.58,273434.72,273862.82
245635.95,3.4467,7.0,5845.4,1905.2,4430.7,1356.0,40.373071,-124.443966,237278.61,891761.05,1070369.21,403255.3,338070.5
196185.68,4.153,13.0,2033.0,657.0,1020.2,409.0,35.213757,-119.49333,334868.27,172897.81,350963.31,319434.8,386272.73
221784.75,5.0251,22.0,8498.7,2399.6,6454.8,1350.0,34.258533,-117.662527,500000.0,57976.19,177309.9,512497.7,579110.64
140232.03,3.8886,41.0,14278.1,4108.6,7453.5,1871.0,41.733104,-124.354222,258786.57,1008175.67,1186453.69,532175.17,470642.2
198868.53,4.9848,40.0,7884.5,1363.9,4016.6,1018.0,39.314614,-117.975716,341787.1,585871.67,736938.05,405885.64,422899.71
277238.35,6.7131,49.0,1416.4,274.8,1383.0,302.0,40.423402,-117.648415,335856.12,710616.92,857684.47,502223.94,506435.95
135151.51,4.1855,46.0,4404.8,1510.6,3032.3,866.0,32.624767,-122.83987,104957.08,455702.0,531681.54,531393.74,573392.32
182379.12,4.1659,18.0,5005.5,1751.1,2719.8,966.0,35.867385,-119.973721,271299.89,256505.56,435028.44,236787.39,303581.71
242215.17,5.2593,9.0,569.3,87.9,406.3,120.0,39.556759,-114.374508,500000.0,702228.0,800184.62,699080.12,725953.63
212979.41,3.5272,22.0,2682.2,811.5,1499.3,586.0,33.240837,-115.216013,500000.0,294013.96,190348.78,757725.41,823480.02
173383.59,3.6334,47.0,1715.4,473.8,931.4,511.0,37.889729,-120.186375,192432.68,461458.42,636974.39,162026.29,196616.14
84431.33,2.6135,48.0,5496.5,859.3,4595.5,960.0,36.576191,-120.826614,173870.56,366008.69,544280.32,127044.81,193777.6
221615.77,4.3698,9.0,10755.1,2858.0,3468.6,1704.0,32.667357,-123.197153,70328.08,485321.7,564900.82,533021.95,571756.04
293738.24,5.8629,42.0,5936.6,1592.9,2613.3,746.0,34.741768,-124.130515,73247.26,545835.35,682491.76,352180.37,369989.1
210713.02,3.8134,14.0,908.3,197.5,300.9,149.0,35.205524,-121.376641,164315.78,314424.43,477006.55,241762.13,300017.84
176069.11,2.8176,12.0,5083.8,1698.9,2284.6,840.0,33.562669,-114.627025,500000.0,338169.12,253758.4,780151.21,844781.83
208945.47,4.2303,40.0,5739.8,2002.8,4546.2,1183.0,38.499601,-114.434559,500000.0,600837.4,688175.38,666368.54,702887.0
298865.28,5.6874,17.0,3777.4,1265.7,2692.0,1149.0,34.80278,-115.968547,500000.0,224515.83,256444.73,602185.67,665516.65
243499.72,4.8394,17.0,856.0,129.3,391.2,141.0,35.137385,-120.816339,217169.3,265003.33,431278.82,263162.76,325967.14
500001.0,15.0,51.0,3156.1,624.6,2269.5,870.0,41.033267,-122.991922,129941.52,881958.27,1059357.18,421499.55,366168.36
164699.81,3.0227,24.0,4146.0,1063.4,3031.6,617.0,36.937669,-118.246899,392307.29,321094.79,479350.16,325993.75,380253.49
262323.25,4.0952,50.0,8876.5,2723.7,4604.1,1311.0,36.225217,-117.711697,463007.12,246596.29,393027.3,392169.74,451967.11
329567.27,7.1533,13.0,4523.2,781.7,4872.1,1283.0,39.376775,-120.041978,162593.89,613662.26,784109.29,277935.79,273217.44
129661.84,2.9541,49.0,6762.1,1773.6,4432.6,1541.0,41.141331,-117.237709,348573.28,793431.77,936434.64,582218.48,581604.94
500001.0,14.2525,36.0,823.5,160.6,219.5,116.0,32.737845,-116.65984,500000.0,206895.94,46827.66,698751.45,765600.71
259978.6,4.4941,18.0,4897.4,1132.2,1331.7,627.0,36.758269,-116.277853,500000.0,349712.2,456205.22,502165.6,554955.59
244804.89,6.2757,30.0,5561.8,1877.5,2316.4,836.0,38.302423,-119.22587,264231.47,481046.71,648234.35,257301.89,285920.17
237288.46,4.5331,42.0,8736.6,1937.7,6234.2,1745.0,35.526349,-116.187772,500000.0,249130.96,324625.52,548426.81,609230.85
256267.89,8.258,42.0,10682.7,2924.1,2415.7,1497.0,39.837873,-124.232498,207443.9,834903.89,1013319.96,344348.54,278442.18
127226.99,2.3686,37.0,2236.7,420.1,1089.5,501.0,41.729032,-117.355754,321047.14,857373.18,1001907.76,623800.57,617224.09
500001.0,11.5088,1.0,2668.6,441.2,1522.6,364.0,41.46256,-122.025843,59442.9,888647.78,1063145.56,458556.13,411978.23
256727.03,5.1502,14.0,822.8,274.0,952.1,256.0,35.026834,-121.659537,143835.07,331493.64,488135.37,258042.32,312523.83
345567.86,6.653,10.0,2469.0,860.2,975.0,310.0,34.650214,-123.541332,17020.37,491173.59,628084.25,333937.83,361188.6
77695.15,2.8777,5.0,4789.0,743.1,3543.8,1348.0,41.59616,-122.479881,100337.25,917702.51,1093218.24,475960.73,425480.41
291034.4,5.4868,22.0,8871.3,2180.7,2687.9,1171.0,36.856971,-114.083914,500000.0,488918.58,538914.92,694194.8,743916.0
36072.56,2.5073,41.0,6718.0,1079.8,4286.3,925.0,34.478828,-120.138404,299021.26,180853.1,338117.81,355091.12,419392.61
360998.62,9.0738,29.0,196.5,51.1,69.7,44.0,39.216471,-114.758463,500000.0,652961.46,753925.67,656323.09,685672.59
70263.14,2.067,49.0,2358.4,719.1,978.0,444.0,35.201993,-122.789555,36266.48,435496.57,587848.99,251036.98,287453.46
194860.85,4.916,51.0,602.7,145.5,333.9,148.0,35.038846,-122.357382,80064.37,392777.14,544579.76,259290.4,303742.11
100795.83,3.55,32.0,2589.2,497.3,1215.8,479.0,40.852866,-118.64296,239383.67,757277.34,913882.1,480639.04,472241.25
125355.15,1.7549,31.0,7324.0,1935.7,7346.1,1876.0,34.043552,-120.829908,248981.33,238613.27,371143.88,378835.64,438390.67
144863.0,2.5569,37.0,2084.3,410.4,2268.9,467.0,33.111733,-117.73889,500000.0,114191.45,69406.47,602531.52,669217.56
270740.03,5.8694,33.0,6343.6,2027.8,7477.5,1985.0,35.057271,-120.068511,287515.93,201452.8,373621.17,301882.11,367751.25
181139.62,2.6171,30.0,1975.5,604.6,1620.4,343.0,38.265981,-115.978229,500000.0,510834.06,625878.96,529401.37,566878.81
93414.29,2.9997,39.0,5254.5,1398.2,3057.5,794.0,33.669335,-119.96863,340010.52,165130.71,281842.32,443639.66,506784.66
231540.08,5.6069,33.0,3875.1,906.6,3467.0,966.0,36.980149,-118.490334,369372.67,326604.16,488997.31,303896.24,358145.21
389480.24,7.7594,10.0,4248.5,1356.0,2165.8,701.0,38.459703,-121.128731,94163.39,554465.25,732003.03,141289.65,136537.56
297008.48,6.6623,35.0,5268.9,1504.5,6415.3,1626.0,40.563001,-117.10757,377233.74,731085.41,872114.46,547076.3,553193.14
186361.19,4.3582,49.0,2409.2,687.6,2411.2,705.0,34.683761,-117.625291,500000.0,90274.01,222561.13,484031.92,550076.02
217456.33,5.1069,28.0,6998.4,2011.7,3576.1,1223.0,40.26479,-120.331489,113419.94,715412.53,885374.65,352131.52,330899.97
201370.15,4.8126,42.0,4160.1,724.5,5309.9,1262.0,34.731609,-121.601663,157711.47,317618.1,467652.72,291195.76,345726.18
130161.21,2.4065,9.0,3023.6,806.7,1199.6,572.0,38.929282,-118.051904,347064.94,542811.52,695095.83,379313.4,402082.24
203179.66,5.2998,41.0,2712.7,600.2,2424.2,817.0,36.591399,-114.596908,500000.0,434797.2,490123.08,653105.02,705124.84
57015.82,2.3937,11.0,7072.1,1627.0,5797.3,1490.0,33.589472,-123.107248,52327.2,452498.3,561934.28,431351.31,468975.06
236071.35,6.479,45.0,5671.0,1475.3,3326.4,766.0,39.285503,-116.109276,500000.0,612338.94,736126.52,548652.92,574095.96
283629.91,4.8602,27.0,1979.2,691.2,1242.0,294.0,34.568745,-118.798586,418695.7,77196.69,255463.92,415137.75,481975.67
41338.41,1.2232,32.0,4834.7,1600.5,3869.6,954.0,34.177923,-118.981623,414612.35,69740.34,234179.53,438688.58,505156.3
262739.34,8.0645,41.0,171.1,59.7,124.1,36.0,35.904068,-114.402316,500000.0,405858.15,435269.57,686829.85,742798.99
163616.63,3.2765,21.0,9280.6,2890.5,5864.2,1924.0,38.706257,-118.138315,346464.17,517832.1,671462.57,362005.71,388129.32
115159.28,3.1178,12.0,3486.9,607.8,4469.2,953.0,34.722967,-115.779563,500000.0,237847.15,256709.65,621578.87,684871.16
353610.06,7.9529,7.0,4750.2,854.9,3156.1,959.0,34.244785,-119.097989,401765.62,81872.55,247074.34,426411.25,492810.57
147513.46,4.0635,22.0,7154.6,1400.5,5470.5,1205.0,32.594559,-121.87654,195928.64,374608.87,441729.67,527670.34,577594.75
197258.78,6.4138,32.0,5082.3,1777.1,1585.4,702.0,36.980609,-117.207852,483077.29,338987.54,473778.25,416792.46,468788.5
143109.99,3.0283,3.0,6393.4,1604.9,2499.9,997.0,36.572133,-114.806643,500000.0,419114.41,479347.47,635004.07,687387.65
274641.79,7.2587,12.0,11135.4,3399.4,6492.9,1799.0,34.721744,-115.667084,500000.0,247625.44,261922.28,630594.16,693717.5
198754.44,5.0446,13.0,2361.9,714.5,2642.6,708.0,33.009696,-122.417182,133099.1,404064.42,492016.66,483883.3,529321.76
249683.22,5.7142,22.0,1778.9,612.4,1505.2,479.0,36.577931,-121.172664,142973.84,387021.45,564459.8,106031.91,172575.12
171424.75,4.0265,42.0,2743.0,462.1,2985.3,790.0,39.987949,-119.072753,227996.47,664386.21,826049.58,382738.91,380441.56
463833.97,11.9158,38.0,5160.4,866.1,1987.0,1305.0,39.29518,-118.498165,297503.34,583690.88,740940.82,367143.21,380913.07
500001.0,13.7669,28.0,12675.0,3830.0,4476.7,1845.0,40.677551,-122.464952,77296.69,825872.41,1002804.36,374426.22,323328.14
28782.92,1.1946,5.0,5888.3,900.3,3311.1,965.0,32.591036,-122.08487,176551.79,392319.7,461239.6,528358.82,576678.11
358729.49,7.8132,30.0,5071.0,1646.9,3433.7,973.0,41.680984,-116.532274,390749.77,861612.58,997957.16,666245.1,665033.23
39856.16,2.3447,32.0,3963.1,999.4,3143.7,1296.0,35.743416,-116.831667,500000.0,227926.23,337540.14,485431.93,546348.65
187414.27,6.0849,45.0,5421.2,1092.9,4252.8,855.0,41.908779,-115.688307,453435.9,901897.3,1029952.95,734606.83,735891.61
125903.44,1.5425,20.0,5913.4,1964.6,1801.8,1038.0,34.899885,-114.704237,500000.0,337583.61,331987.44,699895.62,760926.74
243004.15,5.7084,20.0,904.7,269.6,848.1,265.0,36.979596,-121.263258,123508.41,425375.39,603623.57,68488.56,134802.77
141135.05,2.7135,41.0,1769.0,368.5,798.2,272.0,35.862313,-115.474253,500000.0,322683.54,382171.71,595681.5,653474.42
110723.89,3.4032,9.0,4570.9,1362.6,4156.1,1051.0,35.879727,-117.506876,492786.87,214141.35,352786.59,423528.59,485108.13
174212.08,3.4582,7.0,3880.7,817.7,1823.0,716.0,40.50168,-114.443411,500000.0,791933.55,898479.02,733529.79,751659.78
240667.62,2.8843,7.0,1865.1,480.7,1033.6,406.0,39.59098,-121.643221,19629.68,686426.43,863250.62,251217.67,213412.6
137626.05,2.9316,26.0,6301.2,1889.7,2990.3,1366.0,41.925439,-121.668449,40969.16,925596.93,1098051.0,510229.81,466490.88
237817.39,3.5296,33.0,612.9,143.9,569.9,186.0,38.328389,-117.104919,448142.65,486505.63,623644.34,434303.87,469465.09
161020.23,4.0863,50.0,2192.7,685.5,2960.0,677.0,36.900938,-114.751687,500000.0,447450.14,514216.69,634633.78,684612.7
212665.59,5.4405,31.0,8990.1,1633.2,5076.6,1305.0,33.355702,-115.842164,500000.0,234857.75,141727.0,704807.51,770957.71
500001.0,13.6867,44.0,1049.7,266.4,1100.2,348.0,41.967333,-116.866085,354366.37,888521.47,1028582.83,670356.67,664917.61
156272.41,2.5393,14.0,1282.6,200.1,1390.1,289.0,37.739541,-120.433253,175108.83,455310.23,632274.16,135905.72,174694.37
218653.59,4.8357,47.0,10409.0,3602.2,6200.6,1342.0,39.154536,-116.963443,433832.26,578904.61,715705.96,475090.01,499313.35
287587.94,7.1249,35.0,4825.8,894.1,2396.5,690.0,36.364053,-116.088496,500000.0,323116.8,416906.46,527388.62,582978.71
158817.22,2.929,30.0,4440.0,811.2,3432.8,794.0,37.703299,-116.5905,500000.0,432538.02,556524.01,469048.51,512596.67
81274.37,1.1568,35.0,11153.6,2659.2,3031.1,1662.0,41.454488,-117.393487,326128.41,826685.29,971450.44,598644.72,594144.59
115042.11,1.4254,19.0,13369.2,2182.7,8154.9,1732.0,34.080985,-124.005122,44075.39,530987.17,653062.17,409593.01,434300.73
27674.97,1.1826,9.0,3726.5,1208.9,2255.0,484.0,35.27754,-117.572993,500000.0,149506.67,286921.58,449623.76,514084.48
500001.0,11.2917,18.0,10181.1,1920.8,5803.6,1947.0,33.944567,-119.477906,376502.67,114719.62,254768.04,435913.12,501166.55
282390.54,6.4785,1.0,2439.8,673.9,2564.1,529.0,40.026051,-114.403523,500000.0,746475.43,848923.67,714860.02,737367.84
274844.61,7.0539,17.0,7192.3,2213.0,2173.6,1067.0,33.08943,-118.124506,500000.0,107345.14,98970.05,583318.84,649698.54
316590.05,8.0756,22.0,7778.4,1943.1,3750.9,1540.0,33.275501,-118.113614,500000.0,86911.08,108278.2,567053.17,633586.47
167513.69,3.1731,12.0,5589.3,878.8,6031.7,1481.0,35.335694,-114.062421,500000.0,407775.21,407480.35,735426.52,793727.7
500001.0,15.0,18.0,7501.0,1600.3,8749.3,1890.0,37.384788,-123.517328,86677.79,603551.69,776762.83,143906.35,105763.31
247178.28,5.481,2.0,6910.1,1877.8,2695.3,1209.0,36.359611,-121.598679,111150.44,398794.38,573513.0,112053.58,172930.64
263704.54,4.2902,24.0,9666.5,2165.9,8367.8,1743.0,32.925755,-117.611166,500000.0,137942.35,47966.1,626194.47,692856.68
353772.15,8.7233,39.0,1887.4,527.5,1440.5,355.0,41.59617,-121.190019,6734.62,878033.05,1049271.96,477058.28,438262.52
305754.62,6.6884,4.0,7071.7,1785.5,6962.0,1458.0,41.55226,-120.865423,34796.62,865391.95,1035287.56,476561.73,441096.54
423069.55,9.9844,23.0,7229.7,1776.5,4435.3,1563.0,35.153885,-115.127228,500000.0,310197.84,329237.6,653158.83,713839.66
397711.02,10.3429,4.0,5032.9,1000.5,5491.8,1277.0,39.449493,-118.416784,299853.99,600602.42,756734.91,382883.52,394742.87
225451.78,3.6257,21.0,8261.5,2809.8,4052.8,1289.0,37.996466,-123.419911,93496.07,639768.03,815976.21,153168.39,91295.42
297434.19,5.0139,27.0,209.6,55.0,182.6,38.0,34.756029,-121.235943,190349.04,285841.35,439603.7,293277.25,351540.4
126425.62,2.5973,11.0,7968.0,1546.0,3352.0,1644.0,34.99063,-123.701387,40791.83,511094.43,654506.04,307694.86,329644.09
135564.01,1.6871,24.0,2073.0,463.0,1453.2,301.0,37.165955,-118.660636,348474.1,348557.64,512918.16,286464.51,338486.2
343481.8,7.4044,27.0,6531.8,1131.0,3106.3,1060.0,36.482751,-122.680684,11110.55,485413.28,655813.25,118438.77,144989.17
366791.53,7.9583,36.0,7706.7,2378.8,5546.3,1137.0,35.266679,-115.500291,500000.0,284756.78,321858.12,617087.14,677892.79
